detector_key,detector_name,family,dataset,config_path,weights_path,weight_source,status,status_detail,return_code,device,runtime_sec,acc,auc,eer,ap,video_auc,log_path,command
recce,RECCE,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/recce.yaml,/Users/Hao/thesis-project/training/weights/recce_best.pth,explicit,success,,0,mps,235.216,0.5146,0.35376432,0.6136,0.4550195719276242,0.35376432,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/recce__Dataset-1-stageB.log,/Users/Hao/miniconda3/envs/DeepfakeBench/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/recce.yaml --weights_path /Users/Hao/thesis-project/training/weights/recce_best.pth --test_dataset Dataset-1-stageB
recce,RECCE,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/recce.yaml,/Users/Hao/thesis-project/training/weights/recce_best.pth,explicit,success,,0,mps,412.143,0.4728,0.44043691999999995,0.5416,0.46015926253959255,0.44043691999999995,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/recce__NVIDIA-dataset-stageB.log,/Users/Hao/miniconda3/envs/DeepfakeBench/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/recce.yaml --weights_path /Users/Hao/thesis-project/training/weights/recce_best.pth --test_dataset NVIDIA-dataset-stageB
ucf,UCF,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/ucf.yaml,/Users/Hao/thesis-project/training/weights/ucf_best.pth,explicit,success,,0,mps,298.426,0.5344,0.44580496000000003,0.5316,0.5321548158910437,0.44580496000000003,/Users/Hao/thesis-project/training/results/stage_b_ucf_fix/logs/ucf__Dataset-1-stageB.log,/Users/Hao/miniconda3/envs/DeepfakeBench/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/ucf.yaml --weights_path /Users/Hao/thesis-project/training/weights/ucf_best.pth --test_dataset Dataset-1-stageB
ucf,UCF,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/ucf.yaml,/Users/Hao/thesis-project/training/weights/ucf_best.pth,explicit,success,,0,mps,588.687,0.477,0.42095131999999996,0.5574,0.4472711974801212,0.42095131999999996,/Users/Hao/thesis-project/training/results/stage_b_ucf_fix/logs/ucf__NVIDIA-dataset-stageB.log,/Users/Hao/miniconda3/envs/DeepfakeBench/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/ucf.yaml --weights_path /Users/Hao/thesis-project/training/weights/ucf_best.pth --test_dataset NVIDIA-dataset-stageB
local-relation,Local-relation,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/lrl.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/local-relation__Dataset-1-stageB.log,
local-relation,Local-relation,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/lrl.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/local-relation__NVIDIA-dataset-stageB.log,
iid,IID,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/iid.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/iid__Dataset-1-stageB.log,
iid,IID,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/iid.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/iid__NVIDIA-dataset-stageB.log,
rfm,RFM,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/rfm.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/rfm__Dataset-1-stageB.log,
rfm,RFM,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/rfm.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/rfm__NVIDIA-dataset-stageB.log,
sia,SIA,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/sia.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/sia__Dataset-1-stageB.log,
sia,SIA,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/sia.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/sia__NVIDIA-dataset-stageB.log,
sladd,SLADD,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/sladd_detector.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/sladd__Dataset-1-stageB.log,
sladd,SLADD,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/sladd_detector.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/sladd__NVIDIA-dataset-stageB.log,
uia-vit,UIA-ViT,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/uia_vit.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/uia-vit__Dataset-1-stageB.log,
uia-vit,UIA-ViT,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/uia_vit.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/uia-vit__NVIDIA-dataset-stageB.log,
clip,CLIP,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/clip.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/clip__Dataset-1-stageB.log,
clip,CLIP,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/clip.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/clip__NVIDIA-dataset-stageB.log,
sbi,SBI,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/sbi.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/sbi__Dataset-1-stageB.log,
sbi,SBI,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/sbi.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/sbi__NVIDIA-dataset-stageB.log,
pcl-i2g,PCL-I2G,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/pcl_xception.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/pcl-i2g__Dataset-1-stageB.log,
pcl-i2g,PCL-I2G,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/pcl_xception.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/pcl-i2g__NVIDIA-dataset-stageB.log,
multi-attention,Multi-Attention,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/multi_attention.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/multi-attention__Dataset-1-stageB.log,
multi-attention,Multi-Attention,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/multi_attention.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/multi-attention__NVIDIA-dataset-stageB.log,
lsda,LSDA,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/lsda.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/lsda__Dataset-1-stageB.log,
lsda,LSDA,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/lsda.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/lsda__NVIDIA-dataset-stageB.log,
effort,Effort,spatial,Dataset-1-stageB,/Users/Hao/thesis-project/training/config/detector/effort.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/effort__Dataset-1-stageB.log,
effort,Effort,spatial,NVIDIA-dataset-stageB,/Users/Hao/thesis-project/training/config/detector/effort.yaml,,not_found,missing_weight,No matching .pth found,,,,,,,,,/Users/Hao/thesis-project/training/results/stage_b_spatial/logs/effort__NVIDIA-dataset-stageB.log,
