condition,comparison_group,source_dataset_name,recipe_id,recipe_instance_id,recipe_label,variant,manifest_path,input_jsonl,source_manifest,source_jsonl,jobs_jsonl,augmented_manifest,distorted_output_dir,benchmark_output_dir,detector_key,detector_name,family,dataset,config_path,weights_path,weight_source,status,status_detail,return_code,device,runtime_sec,acc,auc,eer,ap,video_auc,artifacts_dir,prediction_artifacts_path,metrics_artifacts_path,log_path,command
clean,NVIDIA-dataset-mini::jpeg_compress_v1__074f6a9a12::v0,NVIDIA-dataset-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/generated_dataset_json/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset-mini.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/source_jsonl/NVIDIA-dataset-mini__test.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/jobs/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,mesonet,MesoNet,naive,NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4.yaml,/Users/Hao/thesis-project/training/weights/meso4_best.pth,explicit,success,,0,mps,30.9,0.5,0.5184,0.48,0.5038912017072544,0.5184,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/logs/mesonet__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/evaluation_dataset_json --test_dataset NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0
clean,NVIDIA-dataset-mini::jpeg_compress_v1__074f6a9a12::v0,NVIDIA-dataset-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/generated_dataset_json/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset-mini.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/source_jsonl/NVIDIA-dataset-mini__test.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/jobs/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,mesoinception,MesoInception,naive,NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml,/Users/Hao/thesis-project/training/weights/meso4Incep_best.pth,explicit,success,,0,mps,30.443,0.5,0.392,0.5,0.43754934147453406,0.392,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/logs/mesoinception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4Incep_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/evaluation_dataset_json --test_dataset NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0
clean,NVIDIA-dataset-mini::jpeg_compress_v1__074f6a9a12::v0,NVIDIA-dataset-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/generated_dataset_json/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset-mini.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/source_jsonl/NVIDIA-dataset-mini__test.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/jobs/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,xception,Xception,naive,NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml,/Users/Hao/thesis-project/training/weights/xception_best.pth,explicit,success,,0,mps,5.795,0.52,0.414,0.56,0.47625402744732387,0.414,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/logs/xception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml --weights_path /Users/Hao/thesis-project/training/weights/xception_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/evaluation_dataset_json --test_dataset NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__clean_subset__jpeg_compress_v1__074f6a9a12__v0
distorted,NVIDIA-dataset-mini::jpeg_compress_v1__074f6a9a12::v0,NVIDIA-dataset-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/generated_dataset_json/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset-mini.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/source_jsonl/NVIDIA-dataset-mini__test.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/jobs/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/distorted_outputs/NVIDIA-dataset-mini,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,mesonet,MesoNet,naive,NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4.yaml,/Users/Hao/thesis-project/training/weights/meso4_best.pth,explicit,success,,0,mps,30.364,0.5,0.5068,0.48,0.49266908548664473,0.5068,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/logs/mesonet__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/evaluation_dataset_json --test_dataset NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0
distorted,NVIDIA-dataset-mini::jpeg_compress_v1__074f6a9a12::v0,NVIDIA-dataset-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/generated_dataset_json/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset-mini.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/source_jsonl/NVIDIA-dataset-mini__test.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/jobs/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/distorted_outputs/NVIDIA-dataset-mini,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,mesoinception,MesoInception,naive,NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml,/Users/Hao/thesis-project/training/weights/meso4Incep_best.pth,explicit,success,,0,mps,34.975,0.4,0.3884,0.56,0.42841122567536394,0.3884,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/logs/mesoinception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4Incep_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/evaluation_dataset_json --test_dataset NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0
distorted,NVIDIA-dataset-mini::jpeg_compress_v1__074f6a9a12::v0,NVIDIA-dataset-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/generated_dataset_json/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset-mini.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/source_jsonl/NVIDIA-dataset-mini__test.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/jobs/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/augmented/NVIDIA-dataset-mini.jsonl,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/work/distorted_outputs/NVIDIA-dataset-mini,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,xception,Xception,naive,NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml,/Users/Hao/thesis-project/training/weights/xception_best.pth,explicit,success,,0,mps,5.902,0.53,0.4184,0.54,0.4736902053850169,0.4184,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/logs/xception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml --weights_path /Users/Hao/thesis-project/training/weights/xception_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/evaluation_dataset_json --test_dataset NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_nvidia_mini_top3_matched_mps_py311/benchmark_runs/NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset-mini__jpeg_compress_v1__074f6a9a12__v0
