dataset_name,source_dataset_name,recipe_id,recipe_instance_id,recipe_label,variant,manifest_path,input_jsonl
Dataset-1-mini__jpeg_compress_v1__074f6a9a12__v0,Dataset-1-mini,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_dataset1mini_top3_matched_mps_py311/generated_dataset_json/Dataset-1-mini__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/champion_smoke_small_jpeg_dataset1mini_top3_matched_mps_py311/work/augmented/Dataset-1-mini.jsonl
