condition,comparison_group,source_dataset_name,recipe_id,recipe_instance_id,recipe_label,variant,manifest_path,input_jsonl,source_manifest,source_jsonl,jobs_jsonl,augmented_manifest,distorted_output_dir,benchmark_output_dir,detector_key,detector_name,family,dataset,config_path,weights_path,weight_source,status,status_detail,return_code,device,runtime_sec,acc,auc,eer,ap,video_auc,artifacts_dir,prediction_artifacts_path,metrics_artifacts_path,log_path,command,clean_status,clean_auc,clean_ap,clean_acc,clean_eer,clean_runtime_sec,delta_auc,delta_ap,delta_acc,delta_eer,delta_runtime_sec
distorted,Dataset-1,Dataset-1,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/generated_dataset_json/Dataset-1__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/Dataset-1.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/source_jsonl/Dataset-1__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/jobs/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/distorted_outputs/Dataset-1,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0,mesonet,MesoNet,naive,Dataset-1__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4.yaml,/Users/Hao/thesis-project/training/weights/meso4_best.pth,explicit,success,,0,mps,75.457,0.4838006230529595,0.7033223758099352,0.3452,0.5894224686638381,0.7033223758099352,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__Dataset-1__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__Dataset-1__jpeg_compress_v1__074f6a9a12__v0/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__Dataset-1__jpeg_compress_v1__074f6a9a12__v0/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/logs/mesonet__Dataset-1__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/evaluation_dataset_json --test_dataset Dataset-1__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__Dataset-1__jpeg_compress_v1__074f6a9a12__v0,success,0.6897865874730021,0.579608411618936,0.48255451713395636,0.356,69.921,0.01353578833693303,0.009814057044902125,0.0012461059190031487,-0.010799999999999976,5.535999999999987
distorted,Dataset-1,Dataset-1,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/generated_dataset_json/Dataset-1__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/Dataset-1.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/source_jsonl/Dataset-1__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/jobs/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/distorted_outputs/Dataset-1,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0,mesoinception,MesoInception,naive,Dataset-1__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml,/Users/Hao/thesis-project/training/weights/meso4Incep_best.pth,explicit,success,,0,mps,74.147,0.571858774662513,0.5818972354211662,0.4284,0.5405790458493573,0.5818972354211662,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/logs/mesoinception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4Incep_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/evaluation_dataset_json --test_dataset Dataset-1__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0,success,0.5606840172786177,0.5210773763478277,0.5604361370716511,0.444,73.455,0.021213218142548507,0.01950166950152965,0.011422637590861928,-0.015600000000000003,0.6920000000000073
distorted,Dataset-1,Dataset-1,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/generated_dataset_json/Dataset-1__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/Dataset-1.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/source_jsonl/Dataset-1__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/jobs/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/distorted_outputs/Dataset-1,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0,xception,Xception,naive,Dataset-1__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml,/Users/Hao/thesis-project/training/weights/xception_best.pth,explicit,success,,0,mps,147.715,0.6228452751817238,0.5479779049676026,0.4776,0.6259926894054973,0.5479779049676026,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/logs/xception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml --weights_path /Users/Hao/thesis-project/training/weights/xception_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/evaluation_dataset_json --test_dataset Dataset-1__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/Dataset-1__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__Dataset-1__jpeg_compress_v1__074f6a9a12__v0,success,0.661575313174946,0.698849867621627,0.6425752855659398,0.392,174.845,-0.11359740820734343,-0.07285717821612969,-0.019730010384215957,0.08560000000000001,-27.129999999999995
distorted,NVIDIA-dataset,NVIDIA-dataset,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/generated_dataset_json/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/source_jsonl/NVIDIA-dataset__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/jobs/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/distorted_outputs/NVIDIA-dataset,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,mesonet,MesoNet,naive,NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4.yaml,/Users/Hao/thesis-project/training/weights/meso4_best.pth,explicit,success,,0,mps,73.805,0.5008,0.518125525,0.4851,0.49993680417801273,0.518125525,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/logs/mesonet__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/evaluation_dataset_json --test_dataset NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesonet__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,success,0.51938042,0.5005343575423739,0.50065,0.4849,76.262,-0.0012548949999999781,-0.0005975533643611253,0.00014999999999998348,0.00019999999999997797,-2.4569999999999936
distorted,NVIDIA-dataset,NVIDIA-dataset,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/generated_dataset_json/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/source_jsonl/NVIDIA-dataset__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/jobs/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/distorted_outputs/NVIDIA-dataset,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,mesoinception,MesoInception,naive,NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml,/Users/Hao/thesis-project/training/weights/meso4Incep_best.pth,explicit,success,,0,mps,78.95,0.4724,0.4629158749999999,0.5271,0.46984648626773406,0.4629158749999999,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/logs/mesoinception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4Incep_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/evaluation_dataset_json --test_dataset NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/mesoinception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,success,0.467774925,0.4724492762690568,0.47755,0.5226,85.895,-0.004859050000000087,-0.002602790001322741,-0.005149999999999988,0.0045000000000000595,-6.944999999999993
distorted,NVIDIA-dataset,NVIDIA-dataset,jpeg_compress_v1,jpeg_compress_v1__074f6a9a12,jpeg,0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/generated_dataset_json/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/source_jsonl/NVIDIA-dataset__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/jobs/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/work/distorted_outputs/NVIDIA-dataset,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,xception,Xception,naive,NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml,/Users/Hao/thesis-project/training/weights/xception_best.pth,explicit,success,,0,mps,517.351,0.4755,0.41617640499999997,0.5663,0.44912697492664894,0.41617640499999997,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/logs/xception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml --weights_path /Users/Hao/thesis-project/training/weights/xception_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/evaluation_dataset_json --test_dataset NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_jpeg_top3/benchmark_runs/NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0/test_artifacts/xception__NVIDIA-dataset__jpeg_compress_v1__074f6a9a12__v0,success,0.430087405,0.45829074175490203,0.47255,0.5598,447.835,-0.013911000000000007,-0.009163766828253095,0.0029499999999999527,0.006500000000000061,69.51600000000002
