condition,comparison_group,source_dataset_name,recipe_id,recipe_instance_id,recipe_label,variant,manifest_path,input_jsonl,source_manifest,source_jsonl,jobs_jsonl,augmented_manifest,distorted_output_dir,benchmark_output_dir,detector_key,detector_name,family,dataset,config_path,weights_path,weight_source,status,status_detail,return_code,device,runtime_sec,acc,auc,eer,ap,video_auc,artifacts_dir,prediction_artifacts_path,metrics_artifacts_path,log_path,command,clean_status,clean_auc,clean_ap,clean_acc,clean_eer,clean_runtime_sec,delta_auc,delta_ap,delta_acc,delta_eer,delta_runtime_sec
distorted,Dataset-1,Dataset-1,noise_v1,noise_v1__d23d8d061a,noise,0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/generated_dataset_json/Dataset-1__noise_v1__d23d8d061a__v0.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/Dataset-1.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/source_jsonl/Dataset-1__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/jobs/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/distorted_outputs/Dataset-1,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0,mesonet,MesoNet,naive,Dataset-1__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/config/detector/meso4.yaml,/Users/Hao/thesis-project/training/weights/meso4_best.pth,explicit,success,,0,mps,83.45,0.48276220145379023,0.7687408423326134,0.297,0.6738445068645411,0.7687408423326134,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__Dataset-1__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__Dataset-1__noise_v1__d23d8d061a__v0/Dataset-1__noise_v1__d23d8d061a__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__Dataset-1__noise_v1__d23d8d061a__v0/Dataset-1__noise_v1__d23d8d061a__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/logs/mesonet__Dataset-1__noise_v1__d23d8d061a__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/evaluation_dataset_json --test_dataset Dataset-1__noise_v1__d23d8d061a__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__Dataset-1__noise_v1__d23d8d061a__v0,success,0.6897865874730021,0.579608411618936,0.48255451713395636,0.356,72.29,0.07895425485961127,0.09423609524560517,0.00020768431983386737,-0.059,11.159999999999997
distorted,Dataset-1,Dataset-1,noise_v1,noise_v1__d23d8d061a,noise,0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/generated_dataset_json/Dataset-1__noise_v1__d23d8d061a__v0.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/Dataset-1.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/source_jsonl/Dataset-1__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/jobs/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/distorted_outputs/Dataset-1,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0,mesoinception,MesoInception,naive,Dataset-1__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml,/Users/Hao/thesis-project/training/weights/meso4Incep_best.pth,explicit,success,,0,mps,76.183,0.6205607476635514,0.6568867818574513,0.377,0.6201661719510891,0.6568867818574513,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__Dataset-1__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__Dataset-1__noise_v1__d23d8d061a__v0/Dataset-1__noise_v1__d23d8d061a__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__Dataset-1__noise_v1__d23d8d061a__v0/Dataset-1__noise_v1__d23d8d061a__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/logs/mesoinception__Dataset-1__noise_v1__d23d8d061a__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4Incep_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/evaluation_dataset_json --test_dataset Dataset-1__noise_v1__d23d8d061a__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__Dataset-1__noise_v1__d23d8d061a__v0,success,0.5606840172786177,0.5210773763478277,0.5604361370716511,0.444,75.522,0.09620276457883359,0.09908879560326145,0.06012461059190033,-0.067,0.6610000000000014
distorted,Dataset-1,Dataset-1,noise_v1,noise_v1__d23d8d061a,noise,0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/generated_dataset_json/Dataset-1__noise_v1__d23d8d061a__v0.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/Dataset-1.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/source_jsonl/Dataset-1__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/jobs/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/Dataset-1.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/distorted_outputs/Dataset-1,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0,xception,Xception,naive,Dataset-1__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml,/Users/Hao/thesis-project/training/weights/xception_best.pth,explicit,success,,0,mps,257.086,0.518276220145379,0.40690457883369335,0.5752,0.4475007165762366,0.40690457883369335,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/xception__Dataset-1__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/xception__Dataset-1__noise_v1__d23d8d061a__v0/Dataset-1__noise_v1__d23d8d061a__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/xception__Dataset-1__noise_v1__d23d8d061a__v0/Dataset-1__noise_v1__d23d8d061a__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/logs/xception__Dataset-1__noise_v1__d23d8d061a__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml --weights_path /Users/Hao/thesis-project/training/weights/xception_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/evaluation_dataset_json --test_dataset Dataset-1__noise_v1__d23d8d061a__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/Dataset-1__noise_v1__d23d8d061a__v0/test_artifacts/xception__Dataset-1__noise_v1__d23d8d061a__v0,success,0.661575313174946,0.698849867621627,0.6425752855659398,0.392,228.652,-0.25467073434125265,-0.25134915104539046,-0.1242990654205608,0.18320000000000003,28.434000000000026
distorted,NVIDIA-dataset,NVIDIA-dataset,noise_v1,noise_v1__d23d8d061a,noise,0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/generated_dataset_json/NVIDIA-dataset__noise_v1__d23d8d061a__v0.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/source_jsonl/NVIDIA-dataset__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/jobs/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/distorted_outputs/NVIDIA-dataset,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0,mesonet,MesoNet,naive,NVIDIA-dataset__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/config/detector/meso4.yaml,/Users/Hao/thesis-project/training/weights/meso4_best.pth,explicit,success,,0,mps,81.79,0.5005,0.5285871449999999,0.4773,0.5097214819284867,0.5285871449999999,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__NVIDIA-dataset__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__NVIDIA-dataset__noise_v1__d23d8d061a__v0/NVIDIA-dataset__noise_v1__d23d8d061a__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__NVIDIA-dataset__noise_v1__d23d8d061a__v0/NVIDIA-dataset__noise_v1__d23d8d061a__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/logs/mesonet__NVIDIA-dataset__noise_v1__d23d8d061a__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/evaluation_dataset_json --test_dataset NVIDIA-dataset__noise_v1__d23d8d061a__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesonet__NVIDIA-dataset__noise_v1__d23d8d061a__v0,success,0.51938042,0.5005343575423739,0.50065,0.4849,89.483,0.009206724999999971,0.0091871243861128,-0.0001500000000000945,-0.007599999999999996,-7.692999999999998
distorted,NVIDIA-dataset,NVIDIA-dataset,noise_v1,noise_v1__d23d8d061a,noise,0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/generated_dataset_json/NVIDIA-dataset__noise_v1__d23d8d061a__v0.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/source_jsonl/NVIDIA-dataset__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/jobs/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/distorted_outputs/NVIDIA-dataset,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0,mesoinception,MesoInception,naive,NVIDIA-dataset__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml,/Users/Hao/thesis-project/training/weights/meso4Incep_best.pth,explicit,success,,0,mps,81.19,0.4946,0.48881842499999995,0.5058,0.48789951549367383,0.48881842499999995,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__NVIDIA-dataset__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__NVIDIA-dataset__noise_v1__d23d8d061a__v0/NVIDIA-dataset__noise_v1__d23d8d061a__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__NVIDIA-dataset__noise_v1__d23d8d061a__v0/NVIDIA-dataset__noise_v1__d23d8d061a__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/logs/mesoinception__NVIDIA-dataset__noise_v1__d23d8d061a__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/meso4Inception.yaml --weights_path /Users/Hao/thesis-project/training/weights/meso4Incep_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/evaluation_dataset_json --test_dataset NVIDIA-dataset__noise_v1__d23d8d061a__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/mesoinception__NVIDIA-dataset__noise_v1__d23d8d061a__v0,success,0.467774925,0.4724492762690568,0.47755,0.5226,92.302,0.021043499999999937,0.015450239224617024,0.01705000000000001,-0.016799999999999926,-11.112000000000009
distorted,NVIDIA-dataset,NVIDIA-dataset,noise_v1,noise_v1__d23d8d061a,noise,0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/generated_dataset_json/NVIDIA-dataset__noise_v1__d23d8d061a__v0.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/preprocessing/dataset_json/NVIDIA-dataset.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/source_jsonl/NVIDIA-dataset__test.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/jobs/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/augmented/NVIDIA-dataset.jsonl,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/work/distorted_outputs/NVIDIA-dataset,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0,xception,Xception,naive,NVIDIA-dataset__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml,/Users/Hao/thesis-project/training/weights/xception_best.pth,explicit,success,,0,mps,355.36,0.49815,0.487191105,0.5101,0.4864013739405605,0.487191105,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/xception__NVIDIA-dataset__noise_v1__d23d8d061a__v0,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/xception__NVIDIA-dataset__noise_v1__d23d8d061a__v0/NVIDIA-dataset__noise_v1__d23d8d061a__v0/predictions.csv,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/xception__NVIDIA-dataset__noise_v1__d23d8d061a__v0/NVIDIA-dataset__noise_v1__d23d8d061a__v0/metrics.json,/Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/logs/xception__NVIDIA-dataset__noise_v1__d23d8d061a__v0.log,/Users/Hao/miniconda3/envs/DeepfakeBench311/bin/python /Users/Hao/thesis-project/training/test.py --detector_path /Users/Hao/thesis-project/training/config/detector/xception_cpu.yaml --weights_path /Users/Hao/thesis-project/training/weights/xception_best.pth --dataset_json_folder /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/evaluation_dataset_json --test_dataset NVIDIA-dataset__noise_v1__d23d8d061a__v0 --export_artifacts_dir /Users/Hao/thesis-project/training/results/final_full_noise_top3_prepare/benchmark_runs/NVIDIA-dataset__noise_v1__d23d8d061a__v0/test_artifacts/xception__NVIDIA-dataset__noise_v1__d23d8d061a__v0,success,0.430087405,0.45829074175490203,0.47255,0.5598,561.713,0.057103700000000035,0.028110632185658457,0.025599999999999956,-0.049699999999999966,-206.35299999999995
